	dna_max	dna_entropy	dna_thresh_25	dna_thresh_50	dna_thresh_75	dna_zthresh_above_0.5	dna_zthresh_above_1	dna_zthresh_above_2	dna_zthresh_above_3	rna_max	rna_entropy	rna_thresh_25	rna_thresh_50	rna_thresh_75	rna_zthresh_above_0.5	rna_zthresh_above_1	rna_zthresh_above_2	rna_zthresh_above_3	ion_max	ion_entropy	ion_thresh_25	ion_thresh_50	ion_thresh_75	ion_zthresh_above_0.5	ion_zthresh_above_1	ion_zthresh_above_2	ion_zthresh_above_3	peptide_max	peptide_entropy	peptide_thresh_25	peptide_thresh_50	peptide_thresh_75	peptide_zthresh_above_0.5	peptide_zthresh_above_1	peptide_zthresh_above_2	peptide_zthresh_above_3	sm_max	sm_entropy	sm_thresh_25	sm_thresh_50	sm_thresh_75	sm_zthresh_above_0.5	sm_zthresh_above_1	sm_zthresh_above_2	sm_zthresh_above_3	domain_length	avg_phastCons	avg_maf	avg_hindex	avg_positve_cnt	avg_clinvar	avg_protein_len	avg_solvent_acc
HRM	0.000933707749937	0.882989489743	0.938461538462	0.523076923077	0.0769230769231	0.0	0.0	0.0	0.0	5.40517357877e-05	0.995911487169	0.0461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.5660597682	0.429750442861	1.0	0.923076923077	0.553846153846	0.0615384615385	0.0615384615385	0.0615384615385	0.0307692307692	0.0108936205506	0.746555065473	0.885714285714	0.457142857143	0.114285714286	0.0	0.0	0.0	0.0	0.0311664938927	0.901644023812	1.0	0.816326530612	0.489795918367	0.0408163265306	0.0	0.0	0.0	65.0	0.788766926073	0.000158424342015	-0.399468266175	1.87692307692	0.0307692307692	934.695095878	52.8253688021
HSP20	0.00253500649706	0.829429009804	0.92	0.61	0.24	0.0	0.0	0.0	0.0	0.000232986305491	0.98045407497	1.0	0.3	0.0	0.0	0.0	0.0	0.0	0.00652085896581	0.892564640254	1.0	0.63	0.28	0.0	0.0	0.0	0.0	0.00435757357627	0.871778773711	0.74	0.24	0.02	0.0	0.0	0.0	0.0	0.0534300096333	0.90565571642	0.99	0.82	0.49	0.02	0.01	0.0	0.0	101.0	0.769060641534	3.71288184524e-05	-0.458253968254	0.99	0.0	174.195972222	63.636218254
HSP70	0.000958185933996	0.947803135039	0.984974958264	0.65776293823	0.195325542571	0.0	0.0	0.0	0.0	0.000657828873955	0.946402898325	0.61101836394	0.175292153589	0.0233722871452	0.0	0.0	0.0	0.0	0.00140184466727	0.864173967236	0.0428082191781	0.0102739726027	0.00171232876712	0.0	0.0	0.0	0.0	0.0185149461031	0.952097256518	1.0	0.93489148581	0.365609348915	0.00834724540902	0.0	0.0	0.0	0.537828326225	0.637065111228	0.567753001715	0.291595197256	0.114922813036	0.0360205831904	0.0240137221269	0.0102915951973	0.00686106346484	599.0	0.895902719212	0.000163878999516	-0.357284851116	1.67111853088	0.0	701.186469383	57.4799692841
Helicase_C	0.0207990612835	0.342061931946	0.618181818182	0.254545454545	0.109090909091	0.0181818181818	0.0	0.0	0.0	0.00229015550576	0.760502733675	0.851851851852	0.555555555556	0.296296296296	0.0	0.0	0.0	0.0	0.0467543080449	0.77539479224	1.0	0.907216494845	0.546391752577	0.020618556701	0.0	0.0	0.0	0.0132112223655	0.86270787782	0.886597938144	0.59793814433	0.278350515464	0.0103092783505	0.0	0.0	0.0	0.10864469409	0.745457575766	0.763157894737	0.539473684211	0.368421052632	0.118421052632	0.105263157895	0.0263157894737	0.0131578947368	111.0	0.905880102616	0.000131228283004	-0.152031950702	13.954954955	0.0900900900901	1179.62562029	48.0106857091
Hemopexin	0.00155187665951	0.920040571474	1.0	0.977777777778	0.688888888889	0.0	0.0	0.0	0.0	0.000173686668859	0.964337948487	0.444444444444	0.0444444444444	0.0	0.0	0.0	0.0	0.0	0.0175149720162	0.866905319145	1.0	0.955555555556	0.644444444444	0.0	0.0	0.0	0.0	0.00444321334362	0.80003170459	0.755555555556	0.333333333333	0.133333333333	0.0	0.0	0.0	0.0	0.0354937501252	0.8909543333	1.0	0.866666666667	0.422222222222	0.0222222222222	0.0222222222222	0.0	0.0	45.0	0.729603763198	0.00014922662742	-0.456895205613	9.93333333333	0.0	559.758473829	52.338755431
His_Phos_1	0.0054516941309	0.896671928349	1.0	0.979381443299	0.664948453608	0.0	0.0	0.0	0.0	0.00164194626268	0.933698728099	0.969072164948	0.510309278351	0.144329896907	0.0	0.0	0.0	0.0	0.455488473177	0.0640336002972	0.16339869281	0.0457516339869	0.0326797385621	0.00653594771242	0.00653594771242	0.00653594771242	0.00653594771242	0.0138938501477	0.916645515097	1.0	0.747422680412	0.144329896907	0.00515463917526	0.0	0.0	0.0	0.118536151946	0.531480312122	0.37	0.18	0.09	0.01	0.01	0.01	0.01	194.0	0.825963193794	7.65827431662e-05	-0.342202827241	1.39690721649	0.0309278350515	403.170126523	52.1799757888
Hist_deacetyl	0.00113449478522	0.856808450995	0.631921824104	0.263843648208	0.0749185667752	0.0	0.0	0.0	0.0	0.0013473512372	0.959534322773	1.0	0.840390879479	0.211726384365	0.0	0.0	0.0	0.0	0.260007560253	0.296499563118	0.756097560976	0.234146341463	0.0878048780488	0.00975609756098	0.00487804878049	0.00487804878049	0.00487804878049	0.132567793131	0.816311978494	1.0	1.0	0.535971223022	0.104316546763	0.0539568345324	0.0323741007194	0.0143884892086	0.0237127635628	0.790871083924	0.396946564885	0.190839694656	0.0610687022901	0.0152671755725	0.0	0.0	0.0	307.0	0.873522543646	8.96490167203e-06	-0.122182198909	1.02280130293	0.00651465798046	784.923143017	45.8841068667
Histone	0.0100519321859	0.809290266057	1.0	0.849462365591	0.559139784946	0.0	0.0	0.0	0.0	0.00487831700593	0.847325013528	0.931297709924	0.687022900763	0.480916030534	0.00763358778626	0.0	0.0	0.0	0.0132890166715	0.912889159237	1.0	0.992366412214	0.625954198473	0.0	0.0	0.0	0.0	0.00356932519935	0.87901989562	0.748091603053	0.167938931298	0.0152671755725	0.0	0.0	0.0	0.0	0.0180203430355	0.911033435989	0.900763358779	0.496183206107	0.190839694656	0.0	0.0	0.0	0.0	131.0	0.85733608206	0.000144995745848	-0.656702610193	11.5572519084	0.0	193.726678589	71.8409710187
HlyIII	0.00111255177762	0.823804610028	0.357142857143	0.133928571429	0.03125	0.0	0.0	0.0	0.0	0.00160938256886	0.958892887533	1.0	0.955357142857	0.1875	0.0	0.0	0.0	0.0	0.247128650546	0.374303274283	0.786363636364	0.290909090909	0.0863636363636	0.0136363636364	0.00909090909091	0.00909090909091	0.00909090909091	0.0354285426438	0.918659464602	1.0	1.0	0.428571428571	0.0223214285714	0.00446428571429	0.0	0.0	0.563277482986	0.578986349312	0.65625	0.388392857143	0.178571428571	0.0580357142857	0.0401785714286	0.0267857142857	0.00892857142857	224.0	0.875402138949	2.19899293446e-05	0.593059549577	0.553571428571	0.0	329.584081246	34.1016169185
Homeobox	0.930006027222	0.881331162121	1.0	1.0	1.0	0.888888888889	0.888888888889	0.888888888889	0.888888888889	0.029990689829	0.955229149217	1.0	1.0	1.0	0.842105263158	0.438596491228	0.157894736842	0.0526315789474	0.0149140879512	0.874061500262	1.0	0.982456140351	0.561403508772	0.0	0.0	0.0	0.0	0.028517421335	0.899733707526	1.0	0.929824561404	0.789473684211	0.0701754385965	0.0350877192982	0.0	0.0	0.0921979397535	0.891798104331	1.0	1.0	0.947368421053	0.315789473684	0.157894736842	0.0877192982456	0.0350877192982	57.0	0.852740991193	9.95067577754e-05	-1.0273011412	61.7192982456	0.491228070175	511.064169461	73.7250573878
Hormone_recep	0.00543739739805	0.9380219575	1.0	1.0	0.87619047619	0.0	0.0	0.0	0.0	0.00116176891606	0.934739684265	0.895238095238	0.385714285714	0.0857142857143	0.0	0.0	0.0	0.0	0.0015680649085	0.842036320932	0.107692307692	0.025641025641	0.0102564102564	0.0	0.0	0.0	0.0	0.0168909672648	0.935657101575	1.0	0.981651376147	0.660550458716	0.0366972477064	0.0	0.0	0.0	0.00539945624769	0.703419178234	0.235294117647	0.117647058824	0.0588235294118	0.0	0.0	0.0	0.0	210.0	0.892116055863	7.75309954075e-05	-0.0141612033664	4.42380952381	0.0619047619048	518.482653304	51.1555387866
Hydrolase	0.0187406241894	0.592162752412	0.766666666667	0.414285714286	0.128571428571	0.0047619047619	0.0	0.0	0.0	0.000160312993103	0.98669343444	0.709523809524	0.0285714285714	0.0	0.0	0.0	0.0	0.0	0.582344710827	0.205568152922	0.738562091503	0.156862745098	0.0588235294118	0.0130718954248	0.0130718954248	0.0130718954248	0.0130718954248	0.0095652481541	0.748813692102	0.47619047619	0.12380952381	0.0571428571429	0.0	0.0	0.0	0.0	0.26736164093	0.599397930935	0.688	0.36	0.192	0.08	0.048	0.032	0.024	210.0	0.822841354765	0.000332294708095	-0.0664202077415	3.72857142857	0.047619047619	917.378420618	49.8758567321
I-set	0.00208368245512	0.95909496859	1.0	1.0	0.966666666667	0.0	0.0	0.0	0.0	0.000947275548242	0.988937790888	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0067403530702	0.923178324272	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0114606861025	0.912907962271	1.0	0.909090909091	0.386363636364	0.0	0.0	0.0	0.0	0.015041125007	0.977278931524	1.0	1.0	0.918918918919	0.0	0.0	0.0	0.0	90.0	0.769989995756	0.000340913774295	-0.260971737307	82.3666666667	0.127222222222	8968.24528315	56.5660193981
IBN_N	0.00424497388303	0.901319313428	1.0	1.0	0.905405405405	0.0	0.0	0.0	0.0	0.0125700319186	0.706255051633	1.0	0.905405405405	0.486486486486	0.0540540540541	0.027027027027	0.0	0.0	0.000369613582734	0.91295959012	0.121621621622	0.0135135135135	0.0	0.0	0.0	0.0	0.0	0.0233652703464	0.929687902662	1.0	1.0	0.7	0.0285714285714	0.0142857142857	0.0	0.0	0.0170080475509	0.862077564011	0.716216216216	0.283783783784	0.108108108108	0.0	0.0	0.0	0.0	74.0	0.94298028743	2.1335740259e-05	-0.253753217503	1.71621621622	0.0	1016.70619369	53.1913778958
IBR	0.00826858263463	0.880434581245	1.0	1.0	0.887096774194	0.0	0.0	0.0	0.0	0.00534303532913	0.922531916737	1.0	1.0	1.0	0.0483870967742	0.0	0.0	0.0	0.00908400304615	0.878938786228	1.0	0.8	0.8	0.0	0.0	0.0	0.0	0.00190383358859	0.929576938187	0.951612903226	0.435483870968	0.0	0.0	0.0	0.0	0.0	0.0467644035816	0.94439429742	1.0	1.0	0.790322580645	0.0161290322581	0.0161290322581	0.0	0.0	62.0	0.916101427646	3.67746371628e-05	-0.430308459773	3.17741935484	-0.0322580645161	773.522618182	55.9972247257
IL6Ra-bind	0.00051681115292	0.910142851585	0.822916666667	0.375	0.0833333333333	0.0	0.0	0.0	0.0	0.000131831882754	0.981593410737	0.46875	0.0104166666667	0.0	0.0	0.0	0.0	0.0	0.0385663509369	0.881159184222	1.0	1.0	0.875	0.0104166666667	0.0	0.0	0.0	0.00274392450228	0.904385813843	0.8125	0.197916666667	0.0104166666667	0.0	0.0	0.0	0.0	0.00205259956419	0.939571273748	0.239583333333	0.0416666666667	0.0	0.0	0.0	0.0	0.0	96.0	0.524330100484	0.000278210819839	-0.460475852273	1.14583333333	0.0416666666667	535.699747475	55.6583798927
IL8	0.0013439480681	0.911562557605	1.0	0.866666666667	0.466666666667	0.0	0.0	0.0	0.0	0.000171906096512	0.969301685273	0.566666666667	0.05	0.0	0.0	0.0	0.0	0.0	0.146636649966	0.569322171176	1.0	0.916666666667	0.633333333333	0.0333333333333	0.0333333333333	0.0333333333333	0.0	0.00513557298109	0.840279736471	0.95	0.383333333333	0.0833333333333	0.0	0.0	0.0	0.0	0.00931525230408	0.924029454396	0.844444444444	0.288888888889	0.0666666666667	0.0	0.0	0.0	0.0	60.0	0.463869684912	0.000387737484229	-0.273086701488	7.35	0.0	111.147465081	57.7618380718
IRK	0.0127895139158	0.633979146588	0.551515151515	0.242424242424	0.109090909091	0.0	0.0	0.0	0.0	0.000477196997963	0.993060106274	1.0	0.312121212121	0.00606060606061	0.0	0.0	0.0	0.0	0.038987763226	0.750108067043	0.868501529052	0.394495412844	0.0917431192661	0.00305810397554	0.0	0.0	0.0	0.00671671889722	0.971853096424	1.0	0.848484848485	0.0575757575758	0.0	0.0	0.0	0.0	0.157864809036	0.773800525436	0.65923566879	0.394904458599	0.187898089172	0.0509554140127	0.015923566879	0.00636942675159	0.0031847133758	330.0	0.876266803853	0.000358505804849	0.150617200981	1.36060606061	0.0848484848485	414.17003774	53.7359430368
IRS	0.00188581645489	0.91422328605	1.0	0.93	0.42	0.0	0.0	0.0	0.0	0.000354597053956	0.9396329798	0.7	0.29	0.05	0.0	0.0	0.0	0.0	0.00130819506012	0.826110402613	0.15	0.06	0.01	0.0	0.0	0.0	0.0	0.0182516332716	0.886679591212	1.0	0.901639344262	0.245901639344	0.016393442623	0.0	0.0	0.0	0.281127154827	0.528696661825	0.57	0.33	0.2	0.04	0.04	0.01	0.01	100.0	0.849295841751	7.25709170707e-05	-0.251095765346	1.48	0.04	785.408257576	52.5167402875
Integrin_alpha2	0.000207667151699	0.926011676867	0.421841541756	0.122055674518	0.00214132762313	0.0	0.0	0.0	0.0	0.000166308615007	0.984691972697	0.156316916488	0.0128479657388	0.0	0.0	0.0	0.0	0.0	0.01430113893	0.844716373136	0.573426573427	0.137529137529	0.034965034965	0.0	0.0	0.0	0.0	0.000681755249389	0.907270067519	0.051391862955	0.00642398286938	0.0	0.0	0.0	0.0	0.0	0.0963944643736	0.812224315773	0.464668094218	0.147751605996	0.0471092077088	0.0107066381156	0.00214132762313	0.00214132762313	0.00214132762313	467.0	0.669964838384	0.000399284134123	-0.266469810927	1.60813704497	0.0128479657388	1120.02366676	58.2622796421
Ion_trans	0.011273666285	0.868492092263	0.995918367347	0.971428571429	0.738775510204	0.0	0.0	0.0	0.0	0.000216858737986	0.986575332492	0.85306122449	0.065306122449	0.0	0.0	0.0	0.0	0.0	0.00376595417038	0.93047610625	0.859030837004	0.321585903084	0.0925110132159	0.0	0.0	0.0	0.0	0.198559492826	0.741013879266	0.983673469388	0.759183673469	0.4	0.0734693877551	0.0326530612245	0.0163265306122	0.0122448979592	0.0318277440965	0.92297586715	0.925714285714	0.697142857143	0.268571428571	0.0114285714286	0.0	0.0	0.0	245.0	0.873010543745	9.41559669504e-05	0.70272148427	11.8857142857	0.248979591837	1562.17842858	49.6704802651
Ion_trans_2	0.00163274153601	0.874822835864	0.987341772152	0.721518987342	0.316455696203	0.0	0.0	0.0	0.0	0.000685873266775	0.97092722587	1.0	0.620253164557	0.0759493670886	0.0	0.0	0.0	0.0	0.00536478217691	0.849025311674	0.913793103448	0.224137931034	0.0344827586207	0.0	0.0	0.0	0.0	0.0500348284841	0.933523832944	1.0	1.0	0.949367088608	0.26582278481	0.126582278481	0.0126582278481	0.0	0.0135021749884	0.86798120744	0.933333333333	0.566666666667	0.266666666667	0.0	0.0	0.0	0.0	79.0	0.89242826765	0.000124419721943	0.937728917456	2.74683544304	0.0759493670886	594.041162406	43.7189646674
JAB	0.162198811769	0.475979440091	0.983050847458	0.923728813559	0.677966101695	0.0254237288136	0.0254237288136	0.0169491525424	0.00847457627119	0.0125027270988	0.871626150512	1.0	0.991525423729	0.754237288136	0.0169491525424	0.00847457627119	0.0	0.0	0.0185436233878	0.750493620889	0.867924528302	0.377358490566	0.150943396226	0.0	0.0	0.0	0.0	0.0717962905765	0.892770795834	1.0	1.0	0.915254237288	0.177966101695	0.0677966101695	0.0254237288136	0.0169491525424	0.168280005455	0.558118631752	0.508474576271	0.21186440678	0.0847457627119	0.0338983050847	0.0254237288136	0.0169491525424	0.00847457627119	118.0	0.936783655053	6.18673540918e-06	-0.172452277007	0.872881355932	0.0	556.580840181	47.6466135936
JmjC	0.00393860274926	0.922163365369	1.0	1.0	0.763157894737	0.0	0.0	0.0	0.0	0.000435773661593	0.965445885071	0.938596491228	0.535087719298	0.0526315789474	0.0	0.0	0.0	0.0	0.000692735426128	0.799101070756	0.145833333333	0.0833333333333	0.0	0.0	0.0	0.0	0.0	0.02470497787	0.969953998968	1.0	1.0	0.972972972973	0.0135135135135	0.0135135135135	0.0	0.0	0.11698756367	0.627700501229	0.714285714286	0.571428571429	0.428571428571	0.190476190476	0.142857142857	0.0952380952381	0.047619047619	114.0	0.90767150768	4.94236611303e-05	-0.215562152191	1.69298245614	0.0175438596491	1231.28834475	45.1072637622
JmjN	0.00160513049923	0.853107858005	0.970588235294	0.852941176471	0.264705882353	0.0	0.0	0.0	0.0	0.0105427065864	0.864079401456	1.0	1.0	1.0	0.0882352941176	0.0294117647059	0.0	0.0	0.0132919680327	0.86485908612	1.0	0.911764705882	0.647058823529	0.0	0.0	0.0	0.0	0.00942682754248	0.832276295304	0.970588235294	0.558823529412	0.147058823529	0.0	0.0	0.0	0.0	0.061427526176	0.823977809793	1.0	1.0	0.607142857143	0.0714285714286	0.0714285714286	0.0357142857143	0.0	34.0	0.868131372549	6.30183823529e-06	-0.203235294118	1.32352941176	0.0	1182.4	53.3432352941
KH_1	0.232066422701	0.773179415198	1.0	1.0	1.0	0.354166666667	0.25	0.145833333333	0.0625	0.0653446093202	0.882662099355	1.0	1.0	1.0	0.736842105263	0.552631578947	0.289473684211	0.236842105263	0.00888565555215	0.930302088128	1.0	0.954545454545	0.606060606061	0.0	0.0	0.0	0.0	0.0263257957995	0.853399293885	0.969696969697	0.757575757576	0.530303030303	0.106060606061	0.0151515151515	0.0	0.0	0.0263110268861	0.966572403471	1.0	1.0	0.969696969697	0.030303030303	0.0	0.0	0.0	66.0	0.92060652866	4.18764872546e-05	-0.287395484165	12.0606060606	0.0	735.415734207	56.5297402812
KOW	0.0118299424648	0.866268750524	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0157039519399	0.92272936102	1.0	1.0	1.0	0.625	0.4375	0.0	0.0	0.023006549105	0.82724927815	1.0	1.0	0.78125	0.0	0.0	0.0	0.0	0.00342924031429	0.888479830199	0.96875	0.5	0.09375	0.0	0.0	0.0	0.0	0.0719544142485	0.901835899278	1.0	1.0	1.0	0.125	0.03125	0.03125	0.0	32.0	0.904811498397	9.55061338141e-06	-0.131590544872	1.96875	0.0	451.306089744	49.3644030449
Kelch_1	0.0115158539265	0.85576556355	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0235801339149	0.786098179289	1.0	1.0	0.913043478261	0.195652173913	0.130434782609	0.0869565217391	0.0	0.0150720411912	0.723848957199	0.790697674419	0.53488372093	0.279069767442	0.0	0.0	0.0	0.0	0.624899566174	0.826770824546	1.0	1.0	1.0	0.857142857143	0.809523809524	0.595238095238	0.428571428571	0.0483293905854	0.829472182013	0.974358974359	0.692307692308	0.435897435897	0.025641025641	0.025641025641	0.0	0.0	46.0	0.888945357767	6.22888187005e-05	-0.217810333451	25.3043478261	0.217391304348	620.419170789	46.1618861908
Kringle	0.00213646912016	0.856846004094	1.0	0.79746835443	0.379746835443	0.0	0.0	0.0	0.0	8.78187274793e-05	0.993184677253	0.0379746835443	0.0	0.0	0.0	0.0	0.0	0.0	0.0696009024978	0.639438352444	0.970588235294	0.647058823529	0.411764705882	0.0294117647059	0.0147058823529	0.0	0.0	0.00744945509359	0.864157963283	0.898734177215	0.518987341772	0.139240506329	0.0	0.0	0.0	0.0	0.0389696769416	0.857829228783	0.935483870968	0.629032258065	0.225806451613	0.0161290322581	0.0161290322581	0.0	0.0	79.0	0.654108369191	0.000316766953412	-0.865663853344	4.24050632911	0.0506329113924	1186.92274618	60.9210950502
Kunitz_BPTI	0.00259057898074	0.732932994071	0.943396226415	0.566037735849	0.150943396226	0.0	0.0	0.0	0.0	4.12040681113e-05	0.997334352649	0.0188679245283	0.0	0.0	0.0	0.0	0.0	0.0	0.0890370309353	0.620459111146	1.0	1.0	0.710526315789	0.105263157895	0.0526315789474	0.0	0.0	0.00306026428007	0.847349471751	0.735849056604	0.377358490566	0.0566037735849	0.0	0.0	0.0	0.0	0.0394371375442	0.843557077302	1.0	0.716981132075	0.264150943396	0.0566037735849	0.0188679245283	0.0	0.0	53.0	0.614454782043	0.00061622328432	-0.516395575797	3.24528301887	0.0377358490566	594.896551724	58.0226415094
LIM	0.00407544709742	0.945034351141	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.00182988599408	0.944749072949	1.0	0.98275862069	0.793103448276	0.0	0.0	0.0	0.0	0.998522102833	0.554897907176	0.828571428571	0.514285714286	0.342857142857	0.2	0.2	0.2	0.2	0.441607773304	0.798425676462	1.0	1.0	1.0	0.637931034483	0.448275862069	0.224137931034	0.103448275862	0.0138090588152	0.888446095424	0.862068965517	0.465517241379	0.172413793103	0.0	0.0	0.0	0.0	58.0	0.904969074131	0.000227341234055	-0.223693306524	19.1206896552	0.120689655172	477.001525195	53.3946841954
LRR_4	0.000326490233419	0.960617821519	1.0	0.933333333333	0.0666666666667	0.0	0.0	0.0	0.0	0.00506398500875	0.839613158236	1.0	1.0	0.774193548387	0.0322580645161	0.0	0.0	0.0	0.0465029999614	0.49144449844	1.0	0.730769230769	0.384615384615	0.0384615384615	0.0	0.0	0.0	0.0317476987839	0.861032897331	1.0	1.0	0.833333333333	0.0555555555556	0.0555555555556	0.0	0.0	0.00134551431984	0.963549963177	1.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.845039159823	0.000137455834718	-0.189079297409	17.3953488372	0.093023255814	823.777000366	53.8513616602
LRR_5	0.000447700236691	0.941554665086	0.875	0.53125	0.0859375	0.0	0.0	0.0	0.0	0.000262345332885	0.982113022549	0.990740740741	0.277777777778	0.0	0.0	0.0	0.0	0.0	0.00213531567715	0.947318071136	0.9453125	0.4453125	0.0546875	0.0	0.0	0.0	0.0	0.00207252637483	0.884894369266	0.515625	0.0703125	0.0078125	0.0	0.0	0.0	0.0	0.00583123834804	0.939472169059	0.698630136986	0.27397260274	0.041095890411	0.0	0.0	0.0	0.0	128.0	0.848191727614	0.000174337220555	-0.0392199193731	5.375	0.046875	869.476368488	51.8219438331
LRR_6	0.00103431893513	0.915521244921	1.0	0.916666666667	0.75	0.0	0.0	0.0	0.0	0.000138136150781	0.978701198367	0.875	0.0833333333333	0.0	0.0	0.0	0.0	0.0	0.0599555410445	0.740992685135	1.0	1.0	0.916666666667	0.0833333333333	0.0416666666667	0.0	0.0	0.0024490559008	0.847420218883	1.0	0.5	0.0833333333333	0.0	0.0	0.0	0.0	0.00636859843507	0.920350493267	0.818181818182	0.681818181818	0.227272727273	0.0	0.0	0.0	0.0	24.0	0.524051666667	0.00059465691	-0.124416666667	4.25	0.0	913.78	42.4183333333
LRR_8	0.00198588403873	0.92727734373	1.0	1.0	0.925925925926	0.0	0.0	0.0	0.0	0.00845226179808	0.918705056571	1.0	1.0	1.0	0.114285714286	0.0	0.0	0.0	0.122197471559	0.577949583827	1.0	1.0	0.916666666667	0.0277777777778	0.0277777777778	0.0277777777778	0.0	0.00602932879701	0.860440132101	0.962962962963	0.555555555556	0.148148148148	0.0	0.0	0.0	0.0	0.00595284905285	0.964540257207	1.0	1.0	0.2	0.0	0.0	0.0	0.0	61.0	0.802506752469	0.000141670719391	-0.106677498037	50.9672131148	0.0799180327869	791.892586346	52.1105731178
LSM	0.280439436436	0.688346244538	1.0	0.985074626866	0.970149253731	0.164179104478	0.149253731343	0.089552238806	0.0597014925373	0.164003655314	0.864466877792	1.0	1.0	1.0	0.820512820513	0.717948717949	0.615384615385	0.461538461538	0.00820985622704	0.850255084806	0.985074626866	0.65671641791	0.223880597015	0.0	0.0	0.0	0.0	0.0203885547817	0.965992801114	1.0	1.0	0.970149253731	0.119402985075	0.0	0.0	0.0	0.0187796279788	0.862382941026	0.857142857143	0.333333333333	0.126984126984	0.0	0.0	0.0	0.0	67.0	0.950307672165	3.34382929482e-06	-0.0676536346607	2.49253731343	0.0	134.116744214	48.6821076802
Laminin_G_1	0.0013878577156	0.935966530384	1.0	0.923664122137	0.526717557252	0.0	0.0	0.0	0.0	0.000553484016564	0.994927913346	1.0	1.0	0.503816793893	0.0	0.0	0.0	0.0	0.0323125459254	0.809673385503	1.0	0.90625	0.364583333333	0.0104166666667	0.0	0.0	0.0	0.00244926917367	0.922520817131	0.893129770992	0.282442748092	0.0152671755725	0.0	0.0	0.0	0.0	0.0691353753209	0.910157057266	1.0	0.982905982906	0.589743589744	0.025641025641	0.017094017094	0.00854700854701	0.0	131.0	0.76535345081	0.000208601577061	-0.165367179445	9.19083969466	0.0992366412214	2285.06279252	51.0467609083
